Date,Team1,Team1_Position,Team1_Win_Percentage,Team1_Rating,Team1_Kills_Per_Round,Team1_Deaths_Per_Round,Team1_Headshots,Team2,Team2_Position,Team2_Win_Percentage,Team2_Rating,Team2_Kills_Per_Round,Team2_Deaths_Per_Round,Team2_Headshots,Score
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,pain,15,65.9,1.09,0.68,0.64,50.66,0
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,pain,15,65.9,1.09,0.68,0.64,50.66,0
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,bestia,75,43.9,1.04,0.66,0.68,54.22,0
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,imperial,18,72.0,1.13,0.7,0.62,46.54,0
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,mibr,34,81.0,1.14,0.69,0.61,51.92,0
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,9z,45,65.6,1.08,0.66,0.63,49.74,1
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,bestia,75,43.9,1.04,0.66,0.68,54.22,0
14/04/2024,red_canids,53,62.0,1.13,0.69,0.62,51.1,imperial,18,72.0,1.13,0.7,0.62,46.54,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,apeks,20,44.1,1.03,0.65,0.66,51.12,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,apeks,20,44.1,1.03,0.65,0.66,51.12,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,koi,27,58.3,1.09,0.67,0.64,46.24,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,betboom,32,52.8,1.05,0.68,0.69,51.7,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,3dmax,39,51.5,1.08,0.67,0.65,51.58,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,3dmax,39,51.5,1.08,0.67,0.65,51.58,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ecstatic,17,58.3,1.06,0.66,0.66,51.24,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,saw,16,73.3,1.09,0.67,0.63,49.92,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,koi,27,58.3,1.09,0.67,0.64,46.24,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,amkal,29,59.4,1.09,0.69,0.66,51.58,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,betboom,32,52.8,1.05,0.68,0.69,51.7,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,3dmax,39,51.5,1.08,0.67,0.65,51.58,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ecstatic,17,58.3,1.06,0.66,0.66,51.24,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,big,38,40.9,1.06,0.67,0.65,49.1,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,sinners,49,59.3,1.08,0.68,0.66,50.28,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,saw,16,73.3,1.09,0.67,0.63,49.92,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ecstatic,17,58.3,1.06,0.66,0.66,51.24,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ence,13,45.5,1.04,0.65,0.66,49.2,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,og,36,50.0,1.04,0.65,0.69,58.92,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,monte,23,51.9,1.06,0.67,0.66,52.76,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ence,13,45.5,1.04,0.65,0.66,49.2,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,cloud9,7,63.0,1.11,0.68,0.64,45.42,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,monte,23,51.9,1.06,0.67,0.66,52.76,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,apeks,20,44.1,1.03,0.65,0.66,51.12,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,faze,1,72.4,1.09,0.68,0.64,51.78,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,imperial,18,72.0,1.13,0.7,0.62,46.54,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ence,13,45.5,1.04,0.65,0.66,49.2,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,cloud9,7,63.0,1.11,0.68,0.64,45.42,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,complexity,12,43.8,1.03,0.64,0.67,51.06,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,9z,45,65.6,1.08,0.66,0.63,49.74,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,mouz,5,76.2,1.08,0.68,0.65,48.74,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,g2,6,65.4,1.1,0.67,0.63,49.74,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,monte,23,51.9,1.06,0.67,0.66,52.76,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,og,36,50.0,1.04,0.65,0.69,58.92,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,9z,45,65.6,1.08,0.66,0.63,49.74,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,furia,14,45.5,1.08,0.67,0.64,47.26,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,b8,47,48.0,1.03,0.66,0.68,52.58,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,og,36,50.0,1.04,0.65,0.69,58.92,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,spirit,4,79.2,1.19,0.73,0.61,46.98,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,furia,14,45.5,1.08,0.67,0.64,47.26,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,g2,6,65.4,1.1,0.67,0.63,49.74,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,mibr,34,81.0,1.14,0.69,0.61,51.92,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,complexity,12,43.8,1.03,0.64,0.67,51.06,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,vitality,3,62.5,1.13,0.68,0.63,49.8,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,mibr,34,81.0,1.14,0.69,0.61,51.92,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,og,36,50.0,1.04,0.65,0.69,58.92,0
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,big,38,40.9,1.06,0.67,0.65,49.1,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,astralis,26,57.1,1.06,0.65,0.65,52.94,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,saw,16,73.3,1.09,0.67,0.63,49.92,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,astralis,26,57.1,1.06,0.65,0.65,52.94,1
09/04/2024,fnatic,33,55.2,1.08,0.67,0.66,49.9,complexity,12,43.8,1.03,0.64,0.67,51.06,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,rebels,42,38.5,1.01,0.65,0.69,49.42,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,metizport,30,62.0,1.08,0.67,0.66,50.64,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,apeks,20,44.1,1.03,0.65,0.66,51.12,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,pera,94,41.7,1.06,0.69,0.7,50.82,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,metizport,30,62.0,1.08,0.67,0.66,50.64,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,imperial,18,72.0,1.13,0.7,0.62,46.54,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,saw,16,73.3,1.09,0.67,0.63,49.92,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,ecstatic,17,58.3,1.06,0.66,0.66,51.24,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,3dmax,39,51.5,1.08,0.67,0.65,51.58,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,astralis,26,57.1,1.06,0.65,0.65,52.94,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,apeks,20,44.1,1.03,0.65,0.66,51.12,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,nexus,54,54.2,1.06,0.68,0.68,53.36,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,ecstatic,17,58.3,1.06,0.66,0.66,51.24,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,aurora,28,75.0,1.16,0.72,0.64,49.96,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,sinners,49,59.3,1.08,0.68,0.66,50.28,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,aurora,28,75.0,1.16,0.72,0.64,49.96,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,g2,6,65.4,1.1,0.67,0.63,49.74,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,cloud9,7,63.0,1.11,0.68,0.64,45.42,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,apeks,20,44.1,1.03,0.65,0.66,51.12,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,bestia,75,43.9,1.04,0.66,0.68,54.22,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,bestia,75,43.9,1.04,0.66,0.68,54.22,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,virtuspro,9,68.0,1.11,0.65,0.61,48.04,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,nouns,44,66.7,1.14,0.71,0.64,48.76,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,sinners,49,59.3,1.08,0.68,0.66,50.28,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,spirit,4,79.2,1.19,0.73,0.61,46.98,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,aurora,28,75.0,1.16,0.72,0.64,49.96,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,saw,16,73.3,1.09,0.67,0.63,49.92,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,faze,1,72.4,1.09,0.68,0.64,51.78,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,falcons,11,42.9,1.05,0.67,0.66,49.18,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,og,36,50.0,1.04,0.65,0.69,58.92,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,b8,47,48.0,1.03,0.66,0.68,52.58,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,complexity,12,43.8,1.03,0.64,0.67,51.06,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,complexity,12,43.8,1.03,0.64,0.67,51.06,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,vitality,3,62.5,1.13,0.68,0.63,49.8,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,complexity,12,43.8,1.03,0.64,0.67,51.06,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,spirit,4,79.2,1.19,0.73,0.61,46.98,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,spirit,4,79.2,1.19,0.73,0.61,46.98,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,mibr,34,81.0,1.14,0.69,0.61,51.92,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,heroic,10,57.1,1.05,0.66,0.66,50.74,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,mibr,34,81.0,1.14,0.69,0.61,51.92,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,big,38,40.9,1.06,0.67,0.65,49.1,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,big,38,40.9,1.06,0.67,0.65,49.1,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,furia,14,45.5,1.08,0.67,0.64,47.26,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,sinners,49,59.3,1.08,0.68,0.66,50.28,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,heroic,10,57.1,1.05,0.66,0.66,50.74,0
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,furia,14,45.5,1.08,0.67,0.64,47.26,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,imperial,18,72.0,1.13,0.7,0.62,46.54,1
13/04/2024,monte,23,51.9,1.06,0.67,0.66,52.76,apeks,20,44.1,1.03,0.65,0.66,51.12,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,3dmax,39,51.5,1.08,0.67,0.65,51.58,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,nexus,54,54.2,1.06,0.68,0.68,53.36,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,rebels,42,38.5,1.01,0.65,0.69,49.42,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,aurora,28,75.0,1.16,0.72,0.64,49.96,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,ecstatic,17,58.3,1.06,0.66,0.66,51.24,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,monte,23,51.9,1.06,0.67,0.66,52.76,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,pera,94,41.7,1.06,0.69,0.7,50.82,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,nexus,54,54.2,1.06,0.68,0.68,53.36,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,fnatic,33,55.2,1.08,0.67,0.66,49.9,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,heroic,10,57.1,1.05,0.66,0.66,50.74,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,pera,94,41.7,1.06,0.69,0.7,50.82,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,3dmax,39,51.5,1.08,0.67,0.65,51.58,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,spirit,4,79.2,1.19,0.73,0.61,46.98,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,big,38,40.9,1.06,0.67,0.65,49.1,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,pain,15,65.9,1.09,0.68,0.64,50.66,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,betboom,32,52.8,1.05,0.68,0.69,51.7,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,monte,23,51.9,1.06,0.67,0.66,52.76,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,ecstatic,17,58.3,1.06,0.66,0.66,51.24,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,saw,16,73.3,1.09,0.67,0.63,49.92,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,apeks,20,44.1,1.03,0.65,0.66,51.12,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,aurora,28,75.0,1.16,0.72,0.64,49.96,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,b8,47,48.0,1.03,0.66,0.68,52.58,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,monte,23,51.9,1.06,0.67,0.66,52.76,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,aurora,28,75.0,1.16,0.72,0.64,49.96,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,apeks,20,44.1,1.03,0.65,0.66,51.12,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,saw,16,73.3,1.09,0.67,0.63,49.92,1
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,saw,16,73.3,1.09,0.67,0.63,49.92,0
14/04/2024,sinners,49,59.3,1.08,0.68,0.66,50.28,nexus,54,54.2,1.06,0.68,0.68,53.36,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,aurora,28,75.0,1.16,0.72,0.64,49.96,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,9_pandas,21,51.7,1.07,0.66,0.65,50.92,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,monte,23,51.9,1.06,0.67,0.66,52.76,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,b8,47,48.0,1.03,0.66,0.68,52.58,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,aurora,28,75.0,1.16,0.72,0.64,49.96,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,aurora,28,75.0,1.16,0.72,0.64,49.96,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,heroic,10,57.1,1.05,0.66,0.66,50.74,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,b8,47,48.0,1.03,0.66,0.68,52.58,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,apeks,20,44.1,1.03,0.65,0.66,51.12,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,ence,13,45.5,1.04,0.65,0.66,49.2,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,spirit,4,79.2,1.19,0.73,0.61,46.98,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,monte,23,51.9,1.06,0.67,0.66,52.76,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,falcons,11,42.9,1.05,0.67,0.66,49.18,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,apeks,20,44.1,1.03,0.65,0.66,51.12,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,furia,14,45.5,1.08,0.67,0.64,47.26,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,apeks,20,44.1,1.03,0.65,0.66,51.12,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,furia,14,45.5,1.08,0.67,0.64,47.26,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,pera,94,41.7,1.06,0.69,0.7,50.82,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,pera,94,41.7,1.06,0.69,0.7,50.82,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,saw,16,73.3,1.09,0.67,0.63,49.92,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,oddik,55,36.6,1.0,0.63,0.67,50.06,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,m80,43,47.6,1.09,0.68,0.66,50.98,1
09/04/2024,metizport,30,62.0,1.08,0.67,0.66,50.64,9_pandas,21,51.7,1.07,0.66,0.65,50.92,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,aurora,28,75.0,1.16,0.72,0.64,49.96,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,apeks,20,44.1,1.03,0.65,0.66,51.12,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,fnatic,33,55.2,1.08,0.67,0.66,49.9,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,furia,14,45.5,1.08,0.67,0.64,47.26,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,ence,13,45.5,1.04,0.65,0.66,49.2,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,saw,16,73.3,1.09,0.67,0.63,49.92,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,b8,47,48.0,1.03,0.66,0.68,52.58,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,apeks,20,44.1,1.03,0.65,0.66,51.12,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,aurora,28,75.0,1.16,0.72,0.64,49.96,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,3dmax,39,51.5,1.08,0.67,0.65,51.58,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,saw,16,73.3,1.09,0.67,0.63,49.92,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,pera,94,41.7,1.06,0.69,0.7,50.82,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,heroic,10,57.1,1.05,0.66,0.66,50.74,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,amkal,29,59.4,1.09,0.69,0.66,51.58,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,spirit,4,79.2,1.19,0.73,0.61,46.98,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,apeks,20,44.1,1.03,0.65,0.66,51.12,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,aurora,28,75.0,1.16,0.72,0.64,49.96,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,betboom,32,52.8,1.05,0.68,0.69,51.7,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,pera,94,41.7,1.06,0.69,0.7,50.82,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,mibr,34,81.0,1.14,0.69,0.61,51.92,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,saw,16,73.3,1.09,0.67,0.63,49.92,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,monte,23,51.9,1.06,0.67,0.66,52.76,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,9z,45,65.6,1.08,0.66,0.63,49.74,1
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
10/04/2024,koi,27,58.3,1.09,0.67,0.64,46.24,9z,45,65.6,1.08,0.66,0.63,49.74,1
